dataset,model_type,past,coupling_layers,channels,hidden_multiplier,st_net_layers,encoder_layers,encoder_size,normalized,z_score,time_features,AUC_ROC,AUC_PR,Precision,Recall,F,Precision_at_k,Rprecision,Rrecall,RF,R_AUC_ROC,R_AUC_PR,VUS_ROC,VUS_PR,Affiliation_Precision,Affiliation_Recall,sliding_window,dataset_full,path
2-cbf-one-channel-middle-anomaly,RealNVP,1,3,2,45,4,0,0,True,False,,0.7655658754729961,0.0592406526235802,0.0909090909090909,0.9666666666666668,0.166189111747851,0.9666666666666668,0.1214689265536723,0.5866666666666667,0.201265890112228,0.8684810537866552,0.2308020360930738,0.8229663553055347,0.1397551202510525,0.6206206206206206,0.6336336336336337,125.0,2-cbf-one-channel-middle-anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241115_165845-1xho5roy
2-cbf-one-channel-middle-anomaly,tcNF-base,31,14,2,35,5,0,0,True,False,,0.8868335146898803,0.1204179297840206,0.1858974358974359,0.9666666666666668,0.3118279569892473,0.9666666666666668,0.2597402597402597,0.5866666666666667,0.3600654664484451,0.8904646723909656,0.2750770761383165,0.8933835118438574,0.2076987335475331,0.2356866877414823,0.6143308746048473,125.0,2-cbf-one-channel-middle-anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241115_153923-awhsmuvy
2-cbf-one-channel-middle-anomaly,tcNF-cnn,49,13,2,22,3,1,4,True,False,,0.8891911498005077,0.1227265742477623,0.1726190476190476,0.9666666666666668,0.2929292929292929,0.9666666666666668,0.1993464052287581,0.5866666666666667,0.2975774710349797,0.8841597750601037,0.2636857952985627,0.8878699251159349,0.1983502138642777,0.6033719704952583,0.6143308746048473,125.0,2-cbf-one-channel-middle-anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241115_154011-skk8nzjp
2-cbf-one-channel-middle-anomaly,tcNF-mlp,20,15,2,49,5,3,0,True,False,,0.8805585781646718,0.1156696183885025,0.1847133757961783,0.9666666666666668,0.3101604278074866,0.9666666666666668,0.364406779661017,0.5866666666666667,0.44956635380777,0.8869093245508946,0.2730985783690335,0.895687192913993,0.2132370206857119,0.5637513171759747,0.6143308746048473,125.0,2-cbf-one-channel-middle-anomaly,../results/TFselfopt-fsb/offline-run-20241115_211154-m6obsmjw
2-cbf-one-channel-middle-anomaly,tcNF-stateless,6,19,2,49,4,7,0,True,False,,0.936670293797606,0.1908604144277627,0.2180451127819548,0.9666666666666668,0.3558282208588957,0.9666666666666668,0.1325115562403698,0.5866666666666667,0.2161915100268525,0.9410675913788036,0.4335357963792093,0.9514772997490936,0.3621649307683684,0.7067550329987243,1.0,125.0,2-cbf-one-channel-middle-anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241115_165050-vihyukga
2-cbf-one-channel-middle-trend-anomaly,RealNVP,1,20,2,25,6,0,0,True,False,,0.4574193548387096,0.0860060659820036,0.1314741035856573,0.99,0.2321219226260258,0.99,0.1343891402714932,0.5960000000000001,0.2193239827526391,0.4894392800401729,0.1383209567291289,0.4838498604539167,0.1132730490619426,0.4550679990335162,0.9959109109109108,125.0,2-cbf-one-channel-middle-trend-anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241115_221652-li75sqwu
2-cbf-one-channel-middle-trend-anomaly,tcNF-base,33,14,2,50,6,0,0,True,False,,0.5655005889281508,0.1552151919425373,0.2444444444444444,0.33,0.2808510638297872,0.33,0.125,0.266,0.170076726342711,0.7100477317876573,0.2877158358324073,0.6786345272264515,0.2312130528689059,0.249736564805058,0.2534905163329821,125.0,2-cbf-one-channel-middle-trend-anomaly-no-anomaly,../results/TFselfopt-fsb/run-20241030_221646-uck0gjpe
2-cbf-one-channel-middle-trend-anomaly,tcNF-cnn,16,4,2,23,3,1,6,True,False,,0.5852767962308598,0.1223226642027985,0.1240310077519379,0.96,0.2196796338672768,0.96,0.040456071931535,0.3536,0.0726052359242734,0.724927840314992,0.2679967375775135,0.6819550829000239,0.2021843510332912,0.2908324552160169,0.3521812434141202,125.0,2-cbf-one-channel-middle-trend-anomaly,../results/TFselfopt-fsb/offline-run-20241116_003451-xn4ev4op
2-cbf-one-channel-middle-trend-anomaly,tcNF-mlp,41,13,2,50,3,3,0,True,False,,0.4011189634864546,0.0867477227972988,0.1089588377723971,0.45,0.175438596491228,0.45,0.0844032078253677,0.29,0.1307517123665958,0.73227609586182,0.2470217012957181,0.6227860068561122,0.1735132876685294,0.2486828240252898,0.2534905163329821,125.0,2-cbf-one-channel-middle-trend-anomaly-no-anomaly,../results/TFselfopt-fsb/run-20241031_151737-sj34d1k1
2-cbf-one-channel-middle-trend-anomaly,tcNF-stateless,14,3,2,29,3,1,0,True,False,,0.3032744405182568,0.0705528805662656,0.1055437100213219,0.99,0.1907514450867052,0.99,0.0656434474616292,0.5960000000000001,0.1182615647059663,0.5544037926044599,0.176416515274834,0.4170390121521494,0.1113581307979188,0.3131231255572668,0.5869336143308747,125.0,2-cbf-one-channel-middle-trend-anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241115_225544-xhh5nfk2
2-cbf-one-channel-short-anomaly,RealNVP,1,11,2,32,5,0,0,True,False,,0.1814964610717896,0.006709614644703,0.0108564535585042,0.9,0.0214541120381406,0.9,0.1428571428571428,0.9200000000000002,0.2473118279569892,0.6225935904609117,0.1037758430639701,0.3126757016274457,0.0371794607727267,0.2482035607035607,0.931931931931932,125.0,2-cbf-one-channel-short-anomaly,../results/TFselfopt-fsb/offline-run-20241116_060329-zhv938ro
2-cbf-one-channel-short-anomaly,tcNF-base,1,20,2,5,3,0,0,True,False,,0.2723109691160809,0.0075033393991146,0.009761388286334,0.9,0.01931330472103,0.9,0.0163265022190686,0.56,0.0317279917112094,0.5647555019436284,0.151194717362963,0.5033519048755819,0.0739758588204109,0.6259220231822972,0.6269757639620653,297.0,2-cbf-one-channel-short-anomaly,../results/TFselfopt-fsb/offline-run-20241116_065710-ceyqhyit
2-cbf-one-channel-short-anomaly,tcNF-cnn,20,16,2,43,5,2,5,True,False,,0.7294994675186369,0.0209291553500585,0.0333333333333333,0.9,0.0642857142857142,0.9,0.1578947368421052,0.9200000000000002,0.2695312499999999,0.5101117053463072,0.1331104550114932,0.5996868527785364,0.0813526226842415,0.5089692965186555,1.0,297.0,2-cbf-one-channel-short-anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241116_024524-hw8kehle
2-cbf-one-channel-short-anomaly,tcNF-mlp,31,5,2,18,5,5,0,True,False,,0.3446219382321619,0.0084323640843537,0.0114358322744599,0.9,0.0225846925972396,0.9,0.0833333333333333,0.9200000000000002,0.1528239202657807,0.7963526146475451,0.2753513545840286,0.648046240059047,0.1429985241437093,0.2633440058361028,0.928345626975764,297.0,2-cbf-one-channel-short-anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241116_033745-c7p1jrsj
2-cbf-one-channel-short-anomaly,tcNF-stateless,13,12,2,25,4,1,0,True,False,,0.2703940362087327,0.0077882910597479,0.0120481927710843,0.9,0.023778071334214,0.9,0.0351696661629344,0.56,0.0661828522888851,0.8430292205525384,0.3370949825888389,0.6499873446609598,0.1603247726071087,0.2481559536354057,0.2486828240252898,297.0,2-cbf-one-channel-short-anomaly-no-anomaly,../results/TFselfopt-fsb/run-20241101_204025-jsbu3uu4
2-corr-0.5_mInfluence-0.0_inclTrend-1_channel_anomaly,RealNVP,1,13,2,41,4,0,0,True,False,,0.9452479338842976,0.724770854756192,0.4285714285714285,0.8181818181818182,0.5625,0.8181818181818182,0.25,0.4181818181818182,0.3129251700680272,0.94682707356118,0.8870347226793536,0.930546078646474,0.7615526571603388,0.8069584736251403,0.9990817263544536,60.0,2-corr-0.5_mInfluence-0.0_inclTrend-1_channel_anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241116_081746-7ot6ut6s
2-corr-0.5_mInfluence-0.0_inclTrend-1_channel_anomaly,tcNF-base,14,17,2,24,7,0,0,True,False,,0.8666666666666667,0.8128774994846424,0.7,0.7,0.7,0.7,0.25,0.76,0.3762376237623762,0.979928396870115,0.979416531302412,0.961181637042495,0.9346921988521348,1.0,0.9239795918367348,125.0,2-corr-0.5_mInfluence-0.0_inclTrend-1_channel_anomaly-no-anomaly,../results/TFselfopt-fsb/run-20241030_200203-b5ugpzi3
2-corr-0.5_mInfluence-0.0_inclTrend-1_channel_anomaly,tcNF-cnn,42,4,2,16,4,3,6,True,False,,0.8487179487179487,0.7122656999862882,0.4210526315789473,0.8,0.5517241379310345,0.8,0.275,0.52,0.359748427672956,0.9838867216721648,0.9830329938459988,0.9686607320481672,0.9416416203253792,1.0,0.8693877551020408,125.0,2-corr-0.5_mInfluence-0.0_inclTrend-1_channel_anomaly-no-anomaly,../results/TFselfopt-fsb/run-20241031_040347-aqxazoko
2-corr-0.5_mInfluence-0.0_inclTrend-1_channel_anomaly,tcNF-mlp,47,19,2,39,4,6,0,True,False,,0.8974358974358975,0.7673809523809524,0.6363636363636364,0.7,0.6666666666666666,0.7,0.5714285714285714,0.3399999999999999,0.4263322884012538,0.9814417450173294,0.979470526492048,0.960939424885564,0.9246005808586492,1.0,0.9479591836734692,125.0,2-corr-0.5_mInfluence-0.0_inclTrend-1_channel_anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241116_083600-wdij4xe6
2-corr-0.5_mInfluence-0.0_inclTrend-1_channel_anomaly,tcNF-stateless,42,7,2,2,8,9,0,True,False,,0.8307692307692307,0.5778824903167008,0.4444444444444444,0.8,0.5714285714285714,0.8,0.34375,0.52,0.4138929088277858,0.9847864543122862,0.9834043715137946,0.9710840060587508,0.9347302120646928,0.8174603174603174,0.979591836734694,125.0,2-corr-0.5_mInfluence-0.0_inclTrend-1_channel_anomaly-no-anomaly,../results/TFselfopt-fsb/run-20241101_202151-docchp4n
2-corr-0.5_mInfluence-0.5_inclTrend-1_channel_anomaly,RealNVP,1,19,2,49,4,0,0,True,False,,0.5805785123966942,0.3444146215063972,0.1666666666666666,0.5454545454545454,0.2553191489361702,0.5454545454545454,0.1568627450980392,0.3454545454545454,0.2157558552164656,0.8490179079173056,0.6699214809740004,0.7190366850610896,0.4414103209287983,1.0,0.9641873278236914,60.0,2-corr-0.5_mInfluence-0.5_inclTrend-1_channel_anomaly-no-anomaly,../results/TFselfopt-fsb/run-20241030_175256-47l5fvvy
2-corr-0.5_mInfluence-0.5_inclTrend-1_channel_anomaly,tcNF-base,47,18,2,37,4,0,0,True,False,,0.9153846153846154,0.6113235294117647,0.5625,0.9,0.6923076923076923,0.9,0.1666666666666666,0.9200000000000002,0.2822085889570552,0.979889470023144,0.969888197880762,0.9545150674404972,0.8543173226015376,0.8219954648526078,1.0,125.0,2-corr-0.5_mInfluence-0.5_inclTrend-1_channel_anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241116_094658-8p08j24b
2-corr-0.5_mInfluence-0.5_inclTrend-1_channel_anomaly,tcNF-cnn,51,6,2,32,4,4,4,True,False,,0.9128205128205128,0.8262499999999999,0.5333333333333333,0.8,0.64,0.8,0.2857142857142857,0.52,0.3687943262411348,0.976955813709301,0.976339649860634,0.9505222369576448,0.9218039858262976,1.0,0.9831632653061224,125.0,2-corr-0.5_mInfluence-0.5_inclTrend-1_channel_anomaly-no-anomaly,../results/TFselfopt-fsb/run-20241031_042049-0u4gcad1
2-corr-0.5_mInfluence-0.5_inclTrend-1_channel_anomaly,tcNF-mlp,50,10,2,37,4,5,0,True,False,,0.8948717948717949,0.6372390109890109,0.5333333333333333,0.8,0.64,0.8,0.2857142857142857,0.52,0.3687943262411348,0.9748704801745224,0.9723107997915248,0.9414235671431532,0.884590670932281,0.93265306122449,0.9801020408163266,125.0,2-corr-0.5_mInfluence-0.5_inclTrend-1_channel_anomaly-no-anomaly,../results/TFselfopt-fsb/run-20241031_142402-rilir1ks
2-corr-0.5_mInfluence-0.5_inclTrend-1_channel_anomaly,tcNF-stateless,50,7,2,19,3,10,0,True,False,,0.8743589743589744,0.7609993734335839,0.4444444444444444,0.8,0.5714285714285714,0.8,0.25,0.52,0.3376623376623376,0.9800472621446508,0.9792699863471486,0.9591876246371076,0.9292254381504492,0.8428571428571429,0.9908163265306122,125.0,2-corr-0.5_mInfluence-0.5_inclTrend-1_channel_anomaly-no-anomaly,../results/TFselfopt-fsb/run-20241101_204009-yhabtrwn
2-corr-0.5_mInfluence-noTrend-1_channel_anomaly,RealNVP,1,15,2,37,4,0,0,True,False,,0.6198347107438017,0.2525711257157905,0.1944444444444444,0.6363636363636364,0.2978723404255319,0.6363636363636364,0.1590909090909091,0.3272727272727272,0.2141036533559898,0.813948506667143,0.6451162662260608,0.7244589865568943,0.4186390179168813,0.4732323232323233,0.9866850321395776,60.0,2-corr-0.5_mInfluence-noTrend-1_channel_anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241116_112136-u35lvru5
2-corr-0.5_mInfluence-noTrend-1_channel_anomaly,tcNF-base,27,7,2,10,4,0,0,True,False,,0.6487179487179486,0.3474522019812627,0.3529411764705882,0.6,0.4444444444444444,0.6,0.25,0.36,0.2950819672131147,0.9566153493761286,0.9441487459916388,0.8421363351197427,0.7382495263342185,0.6588921282798834,0.9836734693877552,125.0,2-corr-0.5_mInfluence-noTrend-1_channel_anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241116_112211-dq1hgwol
2-corr-0.5_mInfluence-noTrend-1_channel_anomaly,tcNF-cnn,35,9,2,1,4,4,7,True,False,,0.5743589743589744,0.36802790346908,0.2307692307692307,0.9,0.3673469387755102,0.9,0.2222222222222222,0.56,0.3181818181818182,0.9535917981701388,0.9448529094042704,0.8224348889490348,0.752514339145329,0.560204081632653,0.9775510204081632,125.0,2-corr-0.5_mInfluence-noTrend-1_channel_anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241116_112141-qlajde5g
2-corr-0.5_mInfluence-noTrend-1_channel_anomaly,tcNF-mlp,15,9,2,18,6,10,0,True,False,,0.6230769230769231,0.367778696585017,0.6,0.3,0.4,0.3,0.6,0.28,0.3818181818181818,0.951784033934846,0.9411885558565716,0.8160050323014383,0.7315016057062548,0.7303206997084548,0.9857142857142858,125.0,2-corr-0.5_mInfluence-noTrend-1_channel_anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241116_113914-xham5nyw
2-corr-0.5_mInfluence-noTrend-1_channel_anomaly,tcNF-stateless,36,16,2,15,4,3,0,True,False,,0.6846153846153846,0.3981908788885533,0.5,0.5,0.5,0.5,0.4285714285714285,0.3333333333333333,0.375,0.9582828207301576,0.9490921106492292,0.8485901683676265,0.7608439303941692,0.7755102040816326,0.9663265306122448,125.0,2-corr-0.5_mInfluence-noTrend-1_channel_anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241116_113845-9i6x7bpi
2-corr-0.8_mInfluence-noTrend-1_channel_anomaly,RealNVP,1,13,2,31,4,0,0,True,False,,0.6456611570247934,0.4153293720287476,0.5,0.2727272727272727,0.3529411764705882,0.2727272727272727,0.4,0.3090909090909091,0.3487179487179487,0.839359703393105,0.7066753806805008,0.7775552435613439,0.5353408562478955,1.0,0.9586776859504134,60.0,2-corr-0.8_mInfluence-noTrend-1_channel_anomaly-no-anomaly,../results/TFselfopt-fsb/run-20241030_184009-ait9395y
2-corr-0.8_mInfluence-noTrend-1_channel_anomaly,tcNF-base,2,8,2,26,5,0,0,True,False,,0.5743589743589743,0.4149767243732761,0.3333333333333333,0.3,0.3157894736842105,0.3,0.3333333333333333,0.32,0.3265306122448979,0.9587720530221974,0.9518950126837304,0.8509952565818677,0.7831109248092561,0.7204081632653062,0.9433673469387756,125.0,2-corr-0.8_mInfluence-noTrend-1_channel_anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241116_123722-qsn2am5e
2-corr-0.8_mInfluence-noTrend-1_channel_anomaly,tcNF-cnn,25,4,2,12,6,3,4,True,False,,0.5948717948717949,0.4943659672231101,1.0,0.2,0.3333333333333333,0.2,1.0,0.36,0.5294117647058824,0.9563240441043416,0.9477651929157652,0.8406768289598991,0.768119817638765,0.9005102040816326,0.9668367346938777,125.0,2-corr-0.8_mInfluence-noTrend-1_channel_anomaly,../results/TFselfopt-fsb/offline-run-20241116_131525-gyn6lcyo
2-corr-0.8_mInfluence-noTrend-1_channel_anomaly,tcNF-mlp,1,7,2,42,3,20,0,True,False,,0.6333333333333333,0.3278496455235585,0.2916666666666667,0.7,0.4117647058823529,0.7,0.2361111111111111,0.3866666666666666,0.2931906036277134,0.9514527359126506,0.9323210344753916,0.8211513093333965,0.6861328098201526,0.5877551020408164,0.9755102040816326,125.0,2-corr-0.8_mInfluence-noTrend-1_channel_anomaly,../results/TFselfopt-fsb/offline-run-20241116_133345-hedl1wqp
2-corr-0.8_mInfluence-noTrend-1_channel_anomaly,tcNF-stateless,1,20,2,35,3,7,0,True,False,,0.541025641025641,0.4512316984827271,1.0,0.2,0.3333333333333333,0.2,1.0,0.36,0.5294117647058824,0.9628273984556218,0.955805663620232,0.8666514089314078,0.7997414200021437,1.0,0.9433673469387756,125.0,2-corr-0.8_mInfluence-noTrend-1_channel_anomaly-no-anomaly,../results/TFselfopt-fsb/run-20241101_205124-o5i4krlt
2-ecg-all-channel-anomaly,RealNVP,1,20,2,12,5,0,0,True,False,,0.912461695607763,0.8112789649409291,1.0,0.75,0.8571428571428571,0.75,1.0,0.6599999999999999,0.7951807228915662,0.7987938444889133,0.39741556218379,0.8855819639463391,0.5180670791027329,1.0,0.9944735893229868,125.0,2-ecg-all-channel-anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241116_153952-ekh493vj
2-ecg-all-channel-anomaly,tcNF-base,43,3,2,27,4,0,0,True,False,,0.9402045209903122,0.7880866696057492,0.265625,0.85,0.4047619047619047,0.85,0.0446078431372549,0.8800000000000001,0.0849114621991305,0.9112620956360488,0.6635446607278435,0.9494880404138694,0.7529709561985966,1.0,0.993693967664897,125.0,2-ecg-all-channel-anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241116_152752-3ghcw638
2-ecg-all-channel-anomaly,tcNF-cnn,37,20,2,38,5,1,6,True,False,,0.96243272335845,0.6895030029752968,0.2463768115942029,0.85,0.3820224719101123,0.85,0.0419753086419753,0.8800000000000001,0.0801285484734868,0.8902100891545395,0.6305818997168211,0.9416498242996246,0.71810113624594,1.0,0.4974457215836526,125.0,2-ecg-all-channel-anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241116_155052-yuy5sfwb
2-ecg-all-channel-anomaly,tcNF-mlp,50,3,2,35,3,6,0,True,False,,0.9517222820236814,0.8235307022442363,0.2297297297297297,0.85,0.3617021276595745,0.85,0.0375,0.8800000000000001,0.0719346049046321,0.8557838129901241,0.5314848079586514,0.8995515170704724,0.625696178575702,1.0,0.9940093007806012,125.0,2-ecg-all-channel-anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241116_172207-5igm2n95
2-ecg-all-channel-anomaly,tcNF-stateless,8,18,2,38,7,1,0,True,False,,0.9415500538213132,0.8061868028652662,0.7894736842105263,0.75,0.7692307692307693,0.75,0.4285714285714285,0.6599999999999999,0.5196850393700787,0.8132646916410036,0.4205167696055321,0.897134886006511,0.525992738065401,1.0,0.9950134300064716,125.0,2-ecg-all-channel-anomaly-no-anomaly,../results/TFselfopt-fsb/run-20241101_230309-u7ssw16h
2-ecg-one-channel-anomaly,RealNVP,1,16,2,36,8,0,0,True,False,,0.9291556459816886,0.7918065062932375,1.0,0.76,0.8636363636363636,0.76,1.0,0.3216,0.486682808716707,0.6803719360505592,0.404616286412477,0.7819483441955569,0.5505465810125589,1.0,0.9905235078359452,125.0,2-ecg-one-channel-anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241117_021429-tf722n62
2-ecg-one-channel-anomaly,tcNF-base,50,10,2,48,5,0,0,True,False,,0.9866988616764402,0.8937597802090403,0.4747474747474747,0.94,0.6308724832214765,0.94,0.0781637717121588,0.4506666666666666,0.1332215541889025,0.897991771661702,0.690094805441777,0.9610804625521204,0.8409048421755309,1.0,0.9897388945405222,125.0,2-ecg-one-channel-anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241117_032606-0mreek80
2-ecg-one-channel-anomaly,tcNF-cnn,44,20,2,34,3,4,4,True,False,,0.97912383580545,0.8905577616187733,0.3284671532846715,0.9,0.481283422459893,0.9,0.0384615384615384,0.44,0.0707395498392282,0.7877718031655967,0.4779153252762533,0.8708714003339115,0.6382867791166286,1.0,0.9915293319769414,125.0,2-ecg-one-channel-anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241117_060858-s25rcfii
2-ecg-one-channel-anomaly,tcNF-mlp,35,20,2,36,3,4,0,True,False,,0.9871127975163848,0.927682092078891,0.5111111111111111,0.92,0.6571428571428571,0.92,0.0814814814814814,0.384,0.1344366645448758,0.7765540222500408,0.5061154693085081,0.8718443326019075,0.681491380335081,1.0,0.990545947778908,125.0,2-ecg-one-channel-anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241117_114115-2v2139dt
2-ecg-one-channel-anomaly,tcNF-stateless,51,18,2,43,4,1,0,True,False,,0.9902035184546396,0.9038194145137518,0.5402298850574713,0.94,0.6861313868613139,0.94,0.1153846153846153,0.4506666666666666,0.183728936401522,0.7596539453933926,0.4812073651041268,0.8617383295088642,0.6485140701044506,1.0,0.9910003390979992,125.0,2-ecg-one-channel-anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241117_155934-s9uwmzy3
2-increasing-all,RealNVP,1,11,2,14,7,0,0,True,False,,0.9998015833647492,0.9983634727109074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949776983166376,0.964211918534,0.9973036264148464,0.9798109230262064,0.8137519862018389,1.0,125.0,2-increasing-all-no-anomaly,../results/TFselfopt-fsb/offline-run-20241118_102736-os8dmf6x
2-increasing-all,tcNF-base,15,9,2,23,3,0,0,True,False,,1.0,1.0,1.0,0.99009900990099,0.9950248756218906,0.99009900990099,1.0,0.992079207920792,0.9960238568588468,0.9998660081040318,0.998991240105612,0.9999499151356156,0.9996014550593478,1.0,0.936103691398692,125.0,2-increasing-all-no-anomaly,../results/TFselfopt-fsb/run-20241031_020355-v14e073e
2-increasing-all,tcNF-cnn,28,15,2,10,8,3,4,True,False,,1.0,1.0,1.0,0.99009900990099,0.9950248756218906,0.99009900990099,1.0,0.992079207920792,0.9960238568588468,0.9998682904894084,0.999007915641518,0.9999499963079768,0.9996012196641544,1.0,0.9488456710304016,125.0,2-increasing-all-no-anomaly,../results/TFselfopt-fsb/run-20241031_155519-n6em0s6r
2-increasing-all,tcNF-mlp,31,10,2,31,5,19,0,True,False,,1.0,1.0,1.0,0.99009900990099,0.9950248756218906,0.99009900990099,1.0,0.992079207920792,0.9960238568588468,0.9998525812392394,0.9988900039696448,0.9999408326238284,0.999524033483732,1.0,0.9999905614965692,125.0,2-increasing-all-no-anomaly,../results/TFselfopt-fsb/run-20241101_040859-bnkyd4h0
2-increasing-all,tcNF-stateless,27,10,2,50,5,9,0,True,False,,1.0,1.0,1.0,0.99009900990099,0.9950248756218906,0.99009900990099,1.0,0.992079207920792,0.9960238568588468,0.9998665342375384,0.9989941990336924,0.9999492270917024,0.9995955141029212,0.9344177201922548,1.0,125.0,2-increasing-all-no-anomaly,../results/TFselfopt-fsb/run-20241101_214226-je4v52g1
2-medium_past_std_cut_wave,RealNVP,1,13,2,29,7,0,0,True,False,,0.6411547499160792,0.0249934431533176,0.037037037037037,0.3333333333333333,0.0666666666666666,0.3333333333333333,0.037037037037037,0.3666666666666667,0.0672782874617737,0.951366241028773,0.4427176168441877,0.7908370068283885,0.1556362330140746,0.6424041533512556,0.9799851742031134,50.0,2-medium_past_std_cut_wave-no-anomaly,../results/TFselfopt-fsb/run-20241031_051840-n8bdeojm
2-medium_past_std_cut_wave,tcNF-base,33,11,2,23,3,0,0,True,False,,0.9561682573347472,0.1239652278411002,0.0555555555555555,0.8333333333333334,0.1041666666666666,0.8333333333333334,0.0661764705882353,0.8666666666666667,0.1229637414608512,0.9971405160894066,0.9172083958507546,0.9811768356818004,0.5740853970584409,0.899783711212808,1.0,50.0,2-medium_past_std_cut_wave-no-anomaly,../results/TFselfopt-fsb/run-20241031_023141-oqz55dfc
2-medium_past_std_cut_wave,tcNF-cnn,33,19,2,46,3,1,7,True,False,,0.9515729939908094,0.0680688344703032,0.0588235294117647,0.8333333333333334,0.1098901098901098,0.8333333333333334,0.00625,0.8666666666666667,0.0124105011933174,0.9968334547809552,0.8922933928414829,0.983335680748013,0.5089242367528861,0.91931377296346,1.0,50.0,2-medium_past_std_cut_wave-no-anomaly,../results/TFselfopt-fsb/run-20241031_165316-8ibqurc2
2-medium_past_std_cut_wave,tcNF-mlp,45,20,2,39,6,3,0,True,False,,0.7808412866737362,0.0161226090656417,0.0162337662337662,0.8333333333333334,0.0318471337579617,0.8333333333333334,0.0010850694444444,0.8666666666666667,0.0021674252655095,0.8644243553710015,0.1495633020287443,0.8021490028623565,0.0895976922036249,0.7269541412693821,0.8698959167333866,50.0,2-medium_past_std_cut_wave-no-anomaly,../results/TFselfopt-fsb/run-20241101_045936-hegjs776
2-medium_past_std_cut_wave,tcNF-stateless,23,20,2,49,6,2,0,True,False,,0.7983386355602686,0.0179327112178635,0.0133333333333333,0.8333333333333334,0.0262467191601049,0.8333333333333334,0.0137755102040816,0.8666666666666667,0.0271199536411048,0.8820441192110628,0.1665921160146554,0.8331245247351547,0.0991235361616421,0.8015476075814132,0.9997331198291968,50.0,2-medium_past_std_cut_wave-no-anomaly,../results/TFselfopt-fsb/run-20241101_213451-i6me76lh
2-rw-one-channels-anomaly,RealNVP,1,3,2,27,6,0,0,True,False,,0.8803842264914055,0.0437512016752315,0.0703125,0.9,0.1304347826086956,0.9,0.3333333333333333,0.9200000000000002,0.4893617021276596,0.8878530499407955,0.2077332855985947,0.8588267472305194,0.1099591480181411,0.6288710234898576,1.0,125.0,2-rw-one-channels-anomaly,../results/TFselfopt-fsb/offline-run-20241119_065732-rfzbpzis
2-rw-one-channels-anomaly,tcNF-base,17,16,2,36,3,0,0,True,False,,0.7325878594249202,0.2508603723456939,0.0179282868525896,0.9,0.03515625,0.9,0.0220306009779694,0.56,0.0423934292352777,0.7683816392615104,0.2024954078381381,0.739290846049794,0.2314797238385345,0.993677555321391,0.9966280295047418,125.0,2-rw-one-channels-anomaly,../results/TFselfopt-fsb/offline-run-20241119_072106-nyf24qx1
2-rw-one-channels-anomaly,tcNF-cnn,12,4,2,48,6,5,4,True,False,,0.8303514376996806,0.0313394510367688,0.0424528301886792,0.9,0.081081081081081,0.9,0.057910447761194,0.56,0.1049661835748792,0.9563969689278946,0.5402307372125483,0.9179865331622524,0.2459278857104135,0.6065474808451359,1.0,125.0,2-rw-one-channels-anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241119_030131-j04f752b
2-rw-one-channels-anomaly,tcNF-mlp,27,9,2,31,4,3,0,True,False,,1.0,1.0,1.0,0.9,0.9473684210526316,0.9,1.0,0.9200000000000002,0.9583333333333334,0.9717426214176424,0.7707055855367805,0.959449844104626,0.679594770642977,1.0,1.0,125.0,2-rw-one-channels-anomaly,../results/TFselfopt-fsb/offline-run-20241119_083321-v7u390ec
2-rw-one-channels-anomaly,tcNF-stateless,34,13,2,28,4,9,0,True,False,,0.8676251331203407,0.0411462875186927,0.0638297872340425,0.9,0.119205298013245,0.9,0.0260869565217391,0.9200000000000002,0.050735294117647,0.9419805970454784,0.3430522232055318,0.901899636719978,0.1663271263185025,0.7918109287972303,1.0,125.0,2-rw-one-channels-anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241119_034136-yclhjh36
