id,dataset,model_type,past,coupling_layers,sliding_window,VUS_ROC,AUC_ROC,RANGE_PR_AUC,F,AUC_PR,Precision,Recall,Precision_at_k,Rprecision,Rrecall,RF,R_AUC_ROC,R_AUC_PR,VUS_PR,Affiliation_Precision,Affiliation_Recall
-,2-rw-one-channels-platform-anomaly,pca,-1,-1,300,0.16627096654964119,0.10310555555555555,0.2751813879611164,0.0,0.060681841996394564,0.0,0.0,0.0,0.0,0.0,0.0,0.23454523158404628,0.15261872110204133,0.10124942561941545,0.48635353535353537,0.5739025
-,2-rw-one-channels-platform-anomaly,health_esn,-1,-1,300,0.4888635841393325,0.1905,0.2521434129267602,0.0,0.06876917887661035,0.0,0.0,0.0,0.0,0.0,0.0,0.617532257806622,0.30410835784143886,0.2297818224346939,0.8916666666666666,0.8959999999999999
-,2-rw-one-channels-platform-anomaly,fast_mcd,-1,-1,300,0.6597441051650649,0.5628888888888889,0.2986057692307692,0.0,0.10894660754939434,0.0,0.0,0.0,0.0,0.0,0.0,0.8262638467613411,0.43935051202703834,0.22185372344699839,0.6110020920502092,0.827805
-,2-rw-one-channels-platform-anomaly,autoencoder,-1,-1,300,0.6732494276352734,0.5747888888888889,0.2662738095238095,0.0,0.11012249272450839,0.0,0.0,0.0,0.0,0.0,0.0,0.8455108712054763,0.46153798186072276,0.22926186904202306,0.5848639344262295,0.86
-,2-rw-one-channels-platform-anomaly,robust_pca,-1,-1,300,0.46901108456719925,0.21484444444444445,0.1052143542715229,0.0,0.06409899921408785,0.0,0.0,0.0,0.0,0.0,0.0,0.5907751262390644,0.2437883910644352,0.15171923281374244,0.2931084337349398,0.5480625
-,2-rw-one-channels-platform-anomaly,encdec_ad,-1,-1,300,0.752377787418436,0.6866222222222222,0.2074448406133146,0.0,0.16834744349271655,0.0,0.0,0.0,0.0,0.0,0.0,0.8808968297363078,0.5652660126943532,0.2975334199592897,0.7062521186440678,0.9882599999999999
-,2-rw-one-channels-platform-anomaly,knn,-1,-1,300,0.48216461172597974,0.0600833333333333,0.3301035382344244,0.0,0.05301191857280725,0.0,0.0,0.0,0.0,0.0,0.0,0.6894085758062471,0.2966978668824076,0.16422761243074188,0.022500000000000027,0.043999999999999914
-,2-rw-one-channels-platform-anomaly,hif,-1,-1,300,0.37356111001726144,0.08508888888888888,0.310984468002433,0.0,0.056507258102362574,0.0,0.0,0.0,0.0,0.0,0.0,0.5232190569488087,0.21368039849986634,0.13041216451839135,0.4849198581560283,0.9352800000000001
-,2-rw-one-channels-platform-anomaly,multi_subsequence_lof,-1,-1,300,0.5948174928164403,0.4545666666666667,0.1742583006482844,0.0,0.08607392752097265,0.0,0.0,0.0,0.0,0.0,0.0,0.661044964663271,0.27284087362684445,0.1813547115277106,0.13291935483870962,0.16099999999999995
-,2-rw-one-channels-platform-anomaly,hbos,-1,-1,300,0.4752509756975552,0.12157777777777778,0.1232952692556686,0.0,0.08160922236330147,0.0,0.0,0.0,0.0,0.0,0.0,0.6704197808047898,0.28211891029069525,0.1603780542964852,0.4134139534883722,0.8964449999999999
-,2-rw-one-channels-platform-anomaly,random_black_forest,-1,-1,300,0.6688694243391127,0.5400222222222222,0.1380078443129876,0.0,0.10175400586808728,0.0,0.0,0.0,0.0,0.0,0.0,0.7597036555219262,0.3455581966769993,0.21392572568066953,0.5823858024691357,0.9
-,2-rw-one-channels-platform-anomaly,mstamp,-1,-1,300,0.8676897882173031,0.7539444444444445,0.1772837351367953,0.019417475728155338,0.26809526351262836,0.3333333333333333,0.01,0.01,0.3333333333333333,0.20800000000000002,0.25615763546798026,0.8701536793559235,0.5600389915657591,0.46860947196824676,0.6257037914691944,0.991975
-,2-rw-one-channels-platform-anomaly,deepnap,-1,-1,300,0.39461164975694396,0.30091111111111113,0.2698164415719108,0.0,0.0711483646979992,0.0,0.0,0.0,0.0,0.0,0.0,0.3750990070389081,0.17726265163074775,0.13060912112200676,0.30347881355932194,0.882
-,2-rw-one-channels-platform-anomaly,lstm_ad,-1,-1,300,0.6257148417897125,0.5644888888888889,0.2109873829361686,0.0,0.10780099918586254,0.0,0.0,0.0,0.0,0.0,0.0,0.7049022719156041,0.30783011709761554,0.19586196544058843,0.4707375478927204,0.951
-,2-rw-one-channels-platform-anomaly,cof,-1,-1,300,0.7885922955267832,0.5997888888888888,0.277145165070376,0.0,0.17881965850235723,0.0,0.0,0.0,0.0,0.0,0.0,0.8438554320499583,0.6401103897542815,0.4858073403574109,0.710005,0.972535
-,2-rw-one-channels-platform-anomaly,iforest,-1,-1,300,0.4045409890756991,0.014683333333333293,0.24424120877302,0.0,0.052551424995523205,0.0,0.0,0.0,0.0,0.0,0.0,0.5533326558617022,0.22385663295246344,0.13732746549649824,0.3396301369863013,0.9
-,2-rw-one-channels-platform-anomaly,multi_hmm,-1,-1,300,0.7717140379217772,0.6944444444444444,0.1666666666666666,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8972277431594967,0.5633464025416752,0.2843875539323548,0.7361187214611872,1.0
-,2-rw-one-channels-platform-anomaly,gdn,-1,-1,300,0.37415679158287724,0.18975555555555557,0.1154565549369423,0.0,0.06204079347310124,0.0,0.0,0.0,0.0,0.0,0.0,0.38215455228064354,0.17926253892708138,0.12784807697548878,0.143,0.26799999999999996
-,2-rw-one-channels-platform-anomaly,deepant,-1,-1,300,0.6850142403080662,0.5263444444444445,0.1447491952491952,0.0,0.09799584320569943,0.0,0.0,0.0,0.0,0.0,0.0,0.7794195128194226,0.36341585321972547,0.2189359155959923,0.5567686170212766,0.93872
-,2-rw-one-channels-platform-anomaly,damp,-1,-1,300,0.742461373098416,0.7040666666666666,0.125038287992666,0.0,0.14804609464540963,0.0,0.0,0.0,0.0,0.0,0.0,0.7319552309042874,0.32762960316425893,0.2505135767613517,0.5682028862478778,0.9993950000000001
-,2-rw-one-channels-platform-anomaly,pcc,-1,-1,300,0.552393043704678,0.3723,0.095905719253877,0.0,0.07786727466970246,0.0,0.0,0.0,0.0,0.0,0.0,0.6974162189823296,0.2980716796002919,0.17225438137999446,0.44915686274509803,0.66818
-,2-rw-one-channels-platform-anomaly,usad,-1,-1,300,0.3068499538620696,0.05568888888888889,0.1103804484009742,0.0,0.05492175406328397,0.0,0.0,0.0,0.0,0.0,0.0,0.43530498345563,0.1862660398749656,0.11731122792368669,0.4047570093457944,0.8759999999999999
-,2-rw-one-channels-platform-anomaly,if_lof,-1,-1,300,0.5334287928418122,0.1983333333333333,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.646311360126766,0.4111454489227453,0.3060830735489338,0.5712833333333334,0.9
-,2-rw-one-channels-platform-anomaly,normalizing_flows,-1,-1,300,0.8252621755102156,0.7189111111111111,0.0832967440810297,0.0,0.1541732801619361,0.0,0.0,0.0,0.0,0.0,0.0,0.8893348161799763,0.5339510100145809,0.35500274488471056,0.607280701754386,0.8959999999999999
-,2-rw-one-channels-platform-anomaly,tanogan,-1,-1,300,0.5293788952225106,0.4905555555555556,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5727390367006316,0.1791428177423669,0.11432316878512246,0.5131818181818182,0.526
-,2-rw-one-channels-platform-anomaly,dae,-1,-1,300,0.6931470958527578,0.5993999999999999,0.3085,0.0,0.11755272834474205,0.0,0.0,0.0,0.0,0.0,0.0,0.8496475208194485,0.4654907393127998,0.23882524472080427,0.5792298657718121,0.8598049999999999
-,2-rw-one-channels-platform-anomaly,telemanom,-1,-1,300,0.8662629639733904,0.7884666666666666,0.2533131160706772,0.0,0.18799119684718174,0.0,0.0,0.0,0.0,0.0,0.0,0.8583711092753493,0.6125063139579767,0.5081787219573305,0.7069690949227372,1.0
-,2-rw-one-channels-platform-anomaly,copod,-1,-1,300,0.4719683347345134,0.19382222222222223,0.0997326874738937,0.0,0.06098367683013757,0.0,0.0,0.0,0.0,0.0,0.0,0.6597322132811579,0.2722807226147288,0.15161303737371917,0.15861666666666663,0.5325625
-,2-rw-one-channels-platform-anomaly,kmeans,-1,-1,300,0.675728467097601,0.3591055555555555,0.2293890573917414,0.15789473684210525,0.1747763312076443,0.6428571428571429,0.09,0.09,0.6428571428571429,0.272,0.38226108682073706,0.7897484049664644,0.5578863628374453,0.44822064302252757,0.6300271739130434,0.9655549999999999
-,2-rw-one-channels-platform-anomaly,omni,-1,-1,300,0.9510548890315335,0.9740555555555556,0.6470034122467041,0.0,0.7943034684829681,0.0,0.0,0.0,0.0,0.0,0.0,0.9068178307582154,0.7729789404479734,0.7835346573483767,0.5065444305381728,1.0
-,2-rw-one-channels-platform-anomaly,cblof,-1,-1,300,0.5549851692340815,0.2452388888888889,0.0666469345242804,0.0,0.06212240067234217,0.0,0.0,0.0,0.0,0.0,0.0,0.6861200838313857,0.2997087493754196,0.17992374340213546,0.3235092592592593,0.8740000000000001
-,2-rw-one-channels-trend-anomaly-no-anomaly,hybrid_knn,-1,-1,125,0.21230660695329134,0.09564444444444443,0.0597857919266388,0.0,0.055288629037853206,0.0,0.0,0.0,0.0,0.0,0.0,0.3283702697934523,0.10988096366199027,0.07967298610227945,0.4654,0.93234
-,2-rw-one-channels-trend-anomaly-no-anomaly,subsequence_knn,-1,-1,125,0.8295579109269384,0.7941666666666667,0.2044088375200739,0.0,0.2835742754856464,0.0,0.0,0.0,0.0,0.0,0.0,0.83214500525078,0.41743449508927005,0.38019870390026983,0.6462948717948718,0.9551099999999999
-,2-rw-one-channels-trend-anomaly-no-anomaly,pca,-1,-1,125,0.24173050462983212,0.21235555555555555,,0.0,0.0667052328360366,0.0,0.0,0.0,0.0,0.0,0.0,0.2767137126106265,0.10414469161179972,0.08175217388593237,0.18835714285714283,0.3057025
-,2-rw-one-channels-trend-anomaly-no-anomaly,health_esn,-1,-1,125,0.37054189435484947,0.3173888888888889,0.2113712730937857,0.0,0.06951739641959667,0.0,0.0,0.0,0.0,0.0,0.0,0.42644909801038977,0.1227809739196854,0.09380128952319397,0.383,0.428
-,2-rw-one-channels-trend-anomaly-no-anomaly,fast_mcd,-1,-1,125,0.17150777116508795,0.13091666666666663,0.215531349805727,0.0,0.05619296968951316,0.0,0.0,0.0,0.0,0.0,0.0,0.24788930270580978,0.09686516996355654,0.07456673682072326,0.38899999999999996,0.44
-,2-rw-one-channels-trend-anomaly-no-anomaly,autoencoder,-1,-1,125,0.5444805739941624,0.45285,0.1689479416032392,0.0,0.10034207191540233,0.0,0.0,0.0,0.0,0.0,0.0,0.6109591230994847,0.1754389221919655,0.13502308367140028,0.5603944020356234,0.9686400000000001
-,2-rw-one-channels-trend-anomaly-no-anomaly,robust_pca,-1,-1,125,0.3777426381266699,0.24951111111111113,0.2106876653899701,0.0,0.06293393633677796,0.0,0.0,0.0,0.0,0.0,0.0,0.48642370332410906,0.16751334543175744,0.10494209905614935,0.5891770428015564,0.91351
-,2-rw-one-channels-trend-anomaly-no-anomaly,encdec_ad,-1,-1,125,0.7717705854718786,0.7884333333333333,0.2112954974633036,0.0,0.19533194954644673,0.0,0.0,0.0,0.0,0.0,0.0,0.7255312305116928,0.2314123898283071,0.221767703291434,0.5776688596491228,0.9847899999999999
-,2-rw-one-channels-trend-anomaly-no-anomaly,knn,-1,-1,125,0.6219816815617397,0.6618944444444445,0.2944794395563122,0.0,0.1294250063075885,0.0,0.0,0.0,0.0,0.0,0.0,0.5946767721873316,0.16344439667839492,0.14408501831728066,0.29641463414634145,0.48
-,2-rw-one-channels-trend-anomaly-no-anomaly,hif,-1,-1,125,0.2138604478030164,0.13821666666666668,0.1628205691079014,0.0,0.05611432979440747,0.0,0.0,0.0,0.0,0.0,0.0,0.31956795598576987,0.1065852260920725,0.07847236818755554,0.42261870503597115,0.762
-,2-rw-one-channels-trend-anomaly-no-anomaly,multi_subsequence_lof,-1,-1,125,0.8853222924394277,0.8776666666666666,0.2311114602664332,0.0,0.31597421977703277,0.0,0.0,0.0,0.0,0.0,0.0,0.8894654272542795,0.42097216235176765,0.36853103825872363,0.27361363636363634,0.368
-,2-rw-one-channels-trend-anomaly-no-anomaly,hbos,-1,-1,125,0.6070846868814403,0.6176444444444444,0.2121161715829786,0.0,0.17173869866219993,0.0,0.0,0.0,0.0,0.0,0.0,0.5851707613016103,0.18343277263635455,0.17121114716284794,0.3758834688346883,0.9868600000000001
-,2-rw-one-channels-trend-anomaly-no-anomaly,random_black_forest,-1,-1,125,0.4623321678330782,0.3382777777777778,0.1945189791115192,0.0,0.07095718286213316,0.0,0.0,0.0,0.0,0.0,0.0,0.5740639979620801,0.19826206207523211,0.12153073226867311,0.5565645933014354,0.92944
-,2-rw-one-channels-trend-anomaly-no-anomaly,mstamp,-1,-1,125,0.7639868178867559,0.6497666666666666,0.1400272827683756,0.0,0.12470095263519863,0.0,0.0,0.0,0.0,0.0,0.0,0.7905372717563541,0.3787220555473849,0.2812011323975551,0.557574074074074,0.9792350000000001
-,2-rw-one-channels-trend-anomaly-no-anomaly,deepnap,-1,-1,125,0.4724532487694597,0.2993555555555556,0.0757937336835145,0.0,0.06722589111497608,0.0,0.0,0.0,0.0,0.0,0.0,0.6320627504674574,0.18050061758421504,0.1136310285517514,0.38799999999999996,0.43799999999999994
-,2-rw-one-channels-trend-anomaly-no-anomaly,lstm_ad,-1,-1,125,0.2447976901770644,0.19594444444444442,0.2504967162587391,0.0,0.0624684979541571,0.0,0.0,0.0,0.0,0.0,0.0,0.31404981268356247,0.10858643387853315,0.08384580694355663,0.387,0.436
-,2-rw-one-channels-trend-anomaly-no-anomaly,cof,-1,-1,125,0.6864780310373552,0.7636888888888889,0.3281578372068941,0.14814814814814814,0.35779997510045614,1.0,0.08,0.08,1.0,0.264,0.4177215189873418,0.6895636365427289,0.33689451293414363,0.3229670308634795,0.6002197802197801,0.98962
-,2-rw-one-channels-trend-anomaly-no-anomaly,iforest,-1,-1,125,0.45040767401282933,0.4197944444444444,0.1714141775909316,0.0,0.08012014160739112,0.0,0.0,0.0,0.0,0.0,0.0,0.5052481385567336,0.1390199871646007,0.10551460155247296,0.2593653846153846,0.44
-,2-rw-one-channels-trend-anomaly-no-anomaly,multi_hmm,-1,-1,125,0.5696503786067892,0.4535111111111111,0.2547795292891281,0.0,0.08598418546856655,0.0,0.0,0.0,0.0,0.0,0.0,0.6526284457916869,0.1880787557954222,0.1345853685532448,0.5493955555555555,1.0
-,2-rw-one-channels-trend-anomaly-no-anomaly,gdn,-1,-1,125,0.5044567751293794,0.43118888888888895,0.2972579228464828,0.0,0.2467390290619685,0.0,0.0,0.0,0.0,0.0,0.0,0.5807696450606271,0.30810023904548434,0.258819947250914,0.6044141791044776,0.957795
-,2-rw-one-channels-trend-anomaly-no-anomaly,deepant,-1,-1,125,0.5027550301096857,0.5245555555555556,0.248097181850502,0.0,0.10804439498837994,0.0,0.0,0.0,0.0,0.0,0.0,0.5475839687192251,0.15256946796439846,0.12221097717035327,0.3032710843373494,0.95959
-,2-rw-one-channels-trend-anomaly-no-anomaly,damp,-1,-1,125,0.7154985677835868,0.6763111111111111,0.1597908173009376,0.0,0.13304704289717045,0.0,0.0,0.0,0.0,0.0,0.0,0.758300729720415,0.25637059451878086,0.18862406768638248,0.6040132605304213,1.0
-,2-rw-one-channels-trend-anomaly-no-anomaly,pcc,-1,-1,125,0.16468503534844722,0.06694999999999998,0.148786009326608,0.0,0.05402777935796196,0.0,0.0,0.0,0.0,0.0,0.0,0.27183006058444836,0.09944375500120775,0.07456428970012814,0.22763076923076922,0.474
-,2-rw-one-channels-trend-anomaly-no-anomaly,usad,-1,-1,125,0.3353652043373692,0.15016111111111113,0.0906115621328353,0.0,0.05671264790826518,0.0,0.0,0.0,0.0,0.0,0.0,0.5376425321803673,0.14751937605816967,0.09304922346699623,0.3440431034482759,0.44
-,2-rw-one-channels-trend-anomaly-no-anomaly,if_lof,-1,-1,125,0.6518745452212251,0.6493444444444445,0.2758802202083257,0.0,0.32867455143279833,0.0,0.0,0.0,0.0,0.0,0.0,0.6506856541544495,0.3251801532034436,0.3240684188115069,0.4632979729729729,0.9957849999999999
-,2-rw-one-channels-trend-anomaly-no-anomaly,normalizing_flows,-1,-1,125,0.38425413731836233,0.3195222222222222,0.2449336220637256,0.0,0.07320724759342759,0.0,0.0,0.0,0.0,0.0,0.0,0.4495366917245383,0.12797935178414202,0.09830239207608676,0.14349999999999996,0.17099999999999993
