id,dataset,model_type,past,coupling_layers,sliding_window,VUS_ROC,AUC_ROC,RANGE_PR_AUC,F,AUC_PR,Precision,Recall,Precision_at_k,Rprecision,Rrecall,RF,R_AUC_ROC,R_AUC_PR,VUS_PR,Affiliation_Precision,Affiliation_Recall
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps-no-anomaly,pcc,-1,-1,125,0.43871521361834653,0.5028347976636103,0,0.0,0.0002698347015793877,0.0,0.0,0.0,0.0,0.0,0.0,0.45867572010529384,0.0014291799568175844,0.0008539051876666041,0.6814804190814626,0.15224014622858267
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps-no-anomaly,usad,-1,-1,125,0.31123832410812136,0.39337440351562636,0,0.0,0.00021039487946654598,0.0,0.0,0.0,0.0,0.0,0.0,0.3326511254761576,0.0011081644194232713,0.0006659079608434843,0.4721824193014378,0.33074112992228866
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps-no-anomaly,if_lof,-1,-1,125,0.9883275521032308,0.9998782591357155,0,0.5774473358116481,0.7282761319551272,0.4371482176360225,0.8503649635036497,0.8503649635036497,0.4731829155839197,0.8541125541125542,0.6089849288557102,0.9049158040669506,0.5384924521211082,0.5724237845426152,1.0,0.5454217642928547
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps-no-anomaly,tanogan,-1,-1,125,0.492109532470172,0.4899987584182248,0,0.0,0.00027427427427427427,0.0,0.0,0.0,0.0,0.0,0.0,0.49225462638111,0.0007248071251220339,0.00043019079022653015,0.3924855964835474,0.06614000081443173
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps-no-anomaly,dae,-1,-1,125,0.47240150728105185,0.5626769343559753,0,0.0,0.00032998739660262087,0.0,0.0,0.0,0.0,0.0,0.0,0.4983059926120955,0.0016513621685264844,0.000978179625612066,0.4513897478859621,0.2833887756911736
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps-no-anomaly,telemanom,-1,-1,125,0.3232104563653314,0.38449977972667104,0,0.0,0.0002007877406686864,0.0,0.0,0.0,0.0,0.0,0.0,0.3604124562381832,0.0010663751523114842,0.0006563126564529143,0.38189121522097597,0.16847828163803802
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps-no-anomaly,copod,-1,-1,125,0.43298323975307673,0.4761420209931394,0,0.0,0.0002571733038672849,0.0,0.0,0.0,0.0,0.0,0.0,0.46528179627627536,0.0014908739648815843,0.0008742564319836225,0.3966954721697735,0.22062340111549472
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps-no-anomaly,kmeans,-1,-1,125,0.5143259955321897,0.5452951805125278,0,0.0,0.0002949185826207185,0.0,0.0,0.0,0.0,0.0,0.0,0.5458100082282357,0.001678289857316173,0.0009902164130175138,0.4474697731711341,0.31912047885910383
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps-no-anomaly,cblof,-1,-1,125,0.5148638399442182,0.5534344075520097,0,0.0017017498427731124,0.0003327867414076683,0.0008595881451582763,0.08394160583941605,0.08394160583941605,0.0007135765698684537,0.09090909090909091,0.0014160381714637526,0.5393940741464622,0.0016256488808095236,0.0009636935053164337,0.4541720468534219,0.16174487361565248
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,pca,-1,-1,125,0.3472986632965731,0.4415152239719826,0,0.0,0.0003072841648266731,0.0,0.0,0.0,0.0,0.0,0.0,0.3728215274179507,0.0012897722981733452,0.0007646737408100487,0.5279880759899358,0.1680561507407926
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,health_esn,-1,-1,125,0.4498211573180452,0.4710740205649735,0,0.0013487187172186424,0.00032979638595809544,0.0006884944920440637,0.032846715328467155,0.032846715328467155,0.00253592561284869,0.0466403162055336,0.004810305467985651,0.4924909047072429,0.0014892947832930194,0.0008686903136792545,0.7243311479415238,0.0689179534071011
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,fast_mcd,-1,-1,125,0.3728520205974917,0.4264779168076187,0,0.0,0.0002162262653929943,0.0,0.0,0.0,0.0,0.0,0.0,0.39334672816457694,0.0012328256201987959,0.000738015684839429,0.47595536769437713,0.7379043709270242
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,autoencoder,-1,-1,125,0.44597370714786705,0.5178058635022186,0,0.0,0.0003250006305962118,0.0,0.0,0.0,0.0,0.0,0.0,0.4766569062489525,0.0016165364501412672,0.0009494519997407076,0.576066056773309,0.2378990444921201
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,robust_pca,-1,-1,125,0.33280895112645015,0.425434138128472,0,0.0019414197687178188,0.000304333426661926,0.000982066609735269,0.08394160583941605,0.08394160583941605,0.0024932249322493225,0.09090909090909091,0.00485334458746571,0.36177330844868655,0.0013558943296719096,0.000798748175140945,0.5028915460027908,0.40233925743487214
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,knn,-1,-1,125,0.6478472401118789,0.6408935074525822,0,0.0,0.0004036773309930682,0.0,0.0,0.0,0.0,0.0,0.0,0.6617869070345354,0.001733784014197646,0.001095031150143813,0.7643780921492935,0.14311701862588316
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,hbos,-1,-1,125,0.41148315361814175,0.48339673430081315,0,0.0,0.00038333102307005346,0.0,0.0,0.0,0.0,0.0,0.0,0.4281749527836975,0.0013750253863192563,0.0008250867518418949,0.49579696404279,0.9195260663323183
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,torsk,-1,-1,125,0.9982906815696323,0.9980610297519039,0,0.0,0.06607185917530745,0.0,0.0,0.0,0.0,0.0,0.0,0.998428539324224,0.6217660819631462,0.5884593999591264,0.4838670430757812,1.0
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,iforest,-1,-1,125,0.4040139611717199,0.46646451301585956,0,0.0,0.00026318354400812517,0.0,0.0,0.0,0.0,0.0,0.0,0.4339364669728457,0.001373902674229593,0.0008163768900825106,0.5378752560275821,0.6904560050788184
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,gdn,-1,-1,125,0.3360840192257007,0.4473130172949827,0,0.002026342451874367,0.00034334578911121496,0.0010255495607972534,0.08394160583941605,0.08394160583941605,0.0011321126205946052,0.09090909090909091,0.0022363751276192325,0.3699848802438804,0.001410041749531259,0.0008249850745582738,0.7142526724587018,0.1554024588434329
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,deepant,-1,-1,125,0.2614809282067121,0.3658078402834115,0,0.0,0.00020196692661771004,0.0,0.0,0.0,0.0,0.0,0.0,0.28076159764166403,0.0010346349686682584,0.0006318198303889445,0.4595331780154653,0.1580165115595836
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,damp,-1,-1,125,0.5392329470926276,0.45701661873431143,0,0.000620989443179466,0.0003290186119469187,0.00031496062992125983,0.021897810218978103,0.021897810218978103,4.528575310207409e-05,0.03376623376623377,9.045019846860858e-05,0.6064675451975973,0.0023186995518394,0.001230457562768698,0.570832861803383,0.6468115335913164
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,pcc,-1,-1,125,0.43871521361834653,0.5028347976636103,0,0.0,0.0002698347015793877,0.0,0.0,0.0,0.0,0.0,0.0,0.45867572010529384,0.0014291799568175844,0.0008539051876666041,0.6814804190814626,0.15224014622858267
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,usad,-1,-1,125,0.32059007807169315,0.3920546455015807,0,0.0,0.00020581097410440064,0.0,0.0,0.0,0.0,0.0,0.0,0.34570109373527635,0.0011591197294588736,0.0006939855810613044,0.4996063407353409,0.5442051978836324
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,if_lof,-1,-1,125,0.9883275521032308,0.9998782591357155,0,0.5774473358116481,0.7282761319551272,0.4371482176360225,0.8503649635036497,0.8503649635036497,0.4731829155839197,0.8541125541125542,0.6089849288557102,0.9049158040669506,0.5384924521211082,0.5724237845426152,1.0,0.5454217642928547
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,tanogan,-1,-1,125,0.492109532470172,0.4899987584182248,0,0.0,0.00027427427427427427,0.0,0.0,0.0,0.0,0.0,0.0,0.49225462638111,0.0007248071251220339,0.00043019079022653015,0.385857140560843,0.06626142518148871
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,dae,-1,-1,125,0.4078240046285544,0.5175794290393113,0,0.0,0.0003243685887930314,0.0,0.0,0.0,0.0,0.0,0.0,0.4314356331153084,0.001520463724405192,0.000902652728020699,0.5131475190089515,0.7691874240034189
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,telemanom,-1,-1,125,0.46804734721281877,0.5226970364624093,0,0.0,0.00027432008753975224,0.0,0.0,0.0,0.0,0.0,0.0,0.4929642244857673,0.0014602110062021166,0.0008844648558487092,0.48265859480708284,0.9211017067845013
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,copod,-1,-1,125,0.43298323975307673,0.4761420209931394,0,0.0,0.0002571733038672849,0.0,0.0,0.0,0.0,0.0,0.0,0.46528179627627536,0.0014908739648815843,0.0008742564319836225,0.3966954721697735,0.22062340111549472
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,kmeans,-1,-1,125,0.5143259955321897,0.5452951805125278,0,0.0,0.0002949185826207185,0.0,0.0,0.0,0.0,0.0,0.0,0.5458100082282357,0.001678289857316173,0.0009902164130175138,0.4474697731711341,0.31912047885910383
-,4-lotka_volterra-2-prey-2-predator-1000-cooldown-1-mil-steps,cblof,-1,-1,125,0.5148638399442182,0.5534344075520097,0,0.0017017498427731124,0.0003327867414076683,0.0008595881451582763,0.08394160583941605,0.08394160583941605,0.0007135765698684537,0.09090909090909091,0.0014160381714637526,0.5393940741464622,0.0016256488808095236,0.0009636935053164337,0.4541720468534219,0.16174487361565248
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,hybrid_knn,-1,-1,125,0.5002007836110142,0.5,0,0.0,0.00031155778894472364,0.0,0.0,0.0,0.0,0.0,0.0,0.5004027443951631,0.5009603686404709,0.5005570040193281,,0.0
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,subsequence_knn,-1,-1,125,0.7187289689803847,0.677843461684772,0,0.0,0.0005039344186189697,0.0,0.0,0.0,0.0,0.0,0.0,0.7390841363701764,0.003393013858842592,0.0019528364061005975,0.3778571714949191,0.8614106915965781
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,pca,-1,-1,125,0.27176031323358896,0.2848811057684044,0,0.0,0.00027910214186399173,0.0,0.0,0.0,0.0,0.0,0.0,0.2787701308097189,0.0014048090606841946,0.0008273126887741466,0.06102887060451551,0.03481278104144542
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,health_esn,-1,-1,125,0.6791952863325749,0.6828189946681394,0,0.0,0.00045588553856412337,0.0,0.0,0.0,0.0,0.0,0.0,0.6886518803345888,0.002248460908671468,0.0013841034951855102,0.6687716018520531,0.240727054032708
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,fast_mcd,-1,-1,125,0.579966957452872,0.6311315504684716,0,0.00631768953068592,0.001243748638025453,0.0031885818402672336,0.3387096774193548,0.3387096774193548,0.003968253968253968,0.3333333333333333,0.00784313725490196,0.6088979403293249,0.005166066616427862,0.0029943693155131774,0.5099766276849782,0.363689114725874
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,autoencoder,-1,-1,125,0.5739096664311755,0.6086308621360068,0,0.0,0.00040427615626090945,0.0,0.0,0.0,0.0,0.0,0.0,0.592141402996296,0.002340390230396062,0.001412819642101747,0.45068183713942417,0.931725064263984
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,robust_pca,-1,-1,125,0.5606570192024216,0.6256788871488248,0,0.0,0.0007667911578597654,0.0,0.0,0.0,0.0,0.0,0.0,0.5827127891289287,0.0032616496105101786,0.0018784368972821772,0.5153004590634437,0.7102073930248839
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,encdec_ad,-1,-1,125,0.5002541572118152,0.5535004989396923,0,0.0,0.0005439624796227402,0.0,0.0,0.0,0.0,0.0,0.0,0.5337365000792146,0.002736695101438997,0.0016297426511972337,0.33999325258774993,0.3339539680698427
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,knn,-1,-1,125,0.7262749974203574,0.7033735020053257,0,0.0,0.0005264763936565866,0.0,0.0,0.0,0.0,0.0,0.0,0.7606338799958635,0.0032425561373416456,0.0017497319572787227,0.376108277527279,0.8615802346293483
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,hif,-1,-1,125,0.6534904938675643,0.6789974522780481,0,0.0,0.0008932603975283053,0.0,0.0,0.0,0.0,0.0,0.0,0.6792679440122459,0.004961706679272291,0.002884296171441639,0.4483170751908994,0.936282827036389
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,multi_subsequence_lof,-1,-1,125,0.9904397439631071,0.8845249727666814,0,0.16279069767441862,0.11377631072606742,0.10714285714285714,0.3387096774193548,0.3387096774193548,0.05185185185185185,0.3333333333333333,0.08974358974358973,0.9985441286834894,0.138881220604298,0.09086101948923303,0.3635703164461684,0.33342277353669103
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,hbos,-1,-1,125,0.6875941629776463,0.7179518809394011,0,0.0,0.0015999873167602116,0.0,0.0,0.0,0.0,0.0,0.0,0.7109160041438424,0.005710623059208272,0.0032596843119725195,0.49465542094976617,0.9661215142046665
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,torsk,-1,-1,125,0.9991964103537878,0.9988488875931194,0,0.0,0.11923076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.9994158937390502,0.7767165228362967,0.6926759592802779,0.49301909202434907,1.0
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,mstamp,-1,-1,125,0.989099317084431,0.9964639655927816,0,0.07492795389048991,0.1288363012184872,0.0392156862745098,0.8387096774193549,0.8387096774193549,0.022750980679911628,0.8704761904761905,0.044343001716381655,0.9500158161834522,0.3086201647079712,0.37287730815298403,0.6189834356974572,0.9858125741108236
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,deepnap,-1,-1,125,0.48190992824772194,0.5008371063249079,0,0.0,0.00029669050585343266,0.0,0.0,0.0,0.0,0.0,0.0,0.4893383282477585,0.001686827374102235,0.001035480853153704,0.4370410545611492,0.6635149859451444
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,iforest,-1,-1,125,0.661875388660983,0.6909955979152526,0,0.0,0.0009455038459645508,0.0,0.0,0.0,0.0,0.0,0.0,0.6864595485714573,0.00491848641503225,0.002844581806522528,0.4868236109183773,0.9340322919466981
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,multi_hmm,-1,-1,125,0.5974321646077227,0.6522312106316801,0,0.0,0.0006564374015723816,0.0,0.0,0.0,0.0,0.0,0.0,0.6119190725278904,0.002760963499677374,0.0015969258545378254,0.46548535849976086,0.9595990756940741
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,gdn,-1,-1,125,0.5583359526687163,0.6433551675526076,0,0.0,0.0015962295043967156,0.0,0.0,0.0,0.0,0.0,0.0,0.5727534245445618,0.006075392553158381,0.0033278005240057105,0.5150497703169127,0.682945977200505
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,deepant,-1,-1,125,0.4538224855214873,0.5431085434625604,0,0.0,0.0009711576279346168,0.0,0.0,0.0,0.0,0.0,0.0,0.48086928678017454,0.0036493744672924924,0.00205386330786545,0.5974210183610255,0.8904464393342666
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,damp,-1,-1,125,0.4371546755539301,0.5210280298060118,0,0.0,0.0009115991478296924,0.0,0.0,0.0,0.0,0.0,0.0,0.47340495988934234,0.003076099177966223,0.001760783560202334,0.42355699961114857,0.9290128771927146
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,pcc,-1,-1,125,0.668031772076421,0.6988817881012693,0,0.0,0.0009406604944041106,0.0,0.0,0.0,0.0,0.0,0.0,0.6917627678743744,0.00528093214070869,0.003099470910109061,0.5102789299306946,0.37929595858545345
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,usad,-1,-1,125,0.6424548147742025,0.6725496256087568,0,0.0,0.000940624840834124,0.0,0.0,0.0,0.0,0.0,0.0,0.6695734004528066,0.005360298871287184,0.003104790965255475,0.5095998265155507,0.7074311186106836
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,if_lof,-1,-1,125,0.9081658705620276,0.6774027343257211,0,0.3169811320754717,0.3740381719559658,0.20689655172413793,0.6774193548387096,0.6774193548387096,0.19384615384615386,0.6666666666666666,0.300357568533969,0.980140070094725,0.6180549232430045,0.5384768984989593,0.5000023154837397,1.0
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,tanogan,-1,-1,125,0.49216239021606495,0.49000442348872514,0,0.0,0.00031155778894472364,0.0,0.0,0.0,0.0,0.0,0.0,0.4923611054230646,0.0009603686404708703,0.0005570040193279631,0.05368403343574652,0.033415523382015096
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,dae,-1,-1,125,0.42174125566194826,0.44291891557071267,0,0.0,0.0002673710754587843,0.0,0.0,0.0,0.0,0.0,0.0,0.43658846261624323,0.0015623851308380833,0.0009337641702614248,0.4163420804177578,0.6654640247803387
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,telemanom,-1,-1,125,0.20540854507283537,0.32287049069267487,0,0.0,0.0002796095195673316,0.0,0.0,0.0,0.0,0.0,0.0,0.2348319537665668,0.0012274431819101496,0.0007719814444954727,0.38662132038084956,0.8676862530158393
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,copod,-1,-1,125,0.5930333373970652,0.6279353852829492,0,0.0,0.000728803561721779,0.0,0.0,0.0,0.0,0.0,0.0,0.624900047094665,0.004083805994799527,0.002364326292214012,0.5560189945271334,0.6782179541593497
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,kmeans,-1,-1,125,0.36750390035104075,0.4331145965723151,0,0.0,0.0002703445074526522,0.0,0.0,0.0,0.0,0.0,0.0,0.4061819667235793,0.0013110676740673908,0.0007969155917633356,0.5197185653258923,0.9560156688945421
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short-no-anomaly,cblof,-1,-1,125,0.3776358970783981,0.43181981807267555,0,0.0,0.0002617392002032927,0.0,0.0,0.0,0.0,0.0,0.0,0.41379846486872984,0.001422062963513821,0.0008291710585009614,0.4817633995211306,0.6429012975742975
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,hybrid_knn,-1,-1,125,0.5002007836110142,0.5,0,0.0,0.00031155778894472364,0.0,0.0,0.0,0.0,0.0,0.0,0.5004027443951631,0.5009603686404709,0.5005570040193281,,0.0
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,subsequence_knn,-1,-1,125,0.7187289689803847,0.677843461684772,0,0.0,0.0005039344186189697,0.0,0.0,0.0,0.0,0.0,0.0,0.7390841363701764,0.003393013858842592,0.0019528364061005975,0.3778571714949191,0.8614106915965781
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,pca,-1,-1,125,0.27176031323358896,0.2848811057684044,0,0.0,0.00027910214186399173,0.0,0.0,0.0,0.0,0.0,0.0,0.2787701308097189,0.0014048090606841946,0.0008273126887741466,0.06102887060451551,0.03481278104144542
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,health_esn,-1,-1,125,0.5306065859584451,0.5420189269537372,0,0.0,0.0003187437075046893,0.0,0.0,0.0,0.0,0.0,0.0,0.5485269780757341,0.0015367364634239714,0.0009378783749283729,0.6680325196182857,0.23294495286539285
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,fast_mcd,-1,-1,125,0.5823539553062336,0.6334026422237566,0,0.006215776232055646,0.0012728256837861024,0.003136669156086632,0.3387096774193548,0.3387096774193548,0.0036842105263157894,0.3333333333333333,0.0072878709005726175,0.6109298860513017,0.005117574636832175,0.002999488210043356,0.5083248781346228,0.3637566895392719
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,autoencoder,-1,-1,125,0.43930193124725847,0.5392956761694923,0,0.0,0.0007824942652431294,0.0,0.0,0.0,0.0,0.0,0.0,0.4569563618262512,0.0032175606553077416,0.001869121648092877,0.45098041761734714,0.8839949031433552
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,robust_pca,-1,-1,125,0.5807404763503278,0.6314797704844985,0,0.0,0.000528808408979271,0.0,0.0,0.0,0.0,0.0,0.0,0.6016076088502942,0.002741002855175349,0.001595477774773902,0.42162373565650874,0.7137361904517826
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,encdec_ad,-1,-1,125,0.45579352941857804,0.5089674153626725,0,0.0,0.0003816998239532969,0.0,0.0,0.0,0.0,0.0,0.0,0.49011333182880745,0.0019968997954463987,0.0011702385282169269,0.4580589284690399,0.3231532845737433
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,knn,-1,-1,125,0.7262749974203574,0.7033735020053257,0,0.0,0.0005264763936565866,0.0,0.0,0.0,0.0,0.0,0.0,0.7606338799958635,0.0032425561373416456,0.0017497319572787227,0.376108277527279,0.8615802346293483
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,hif,-1,-1,125,0.6320210130515949,0.6591474114645541,0,0.0,0.0008207349322307268,0.0,0.0,0.0,0.0,0.0,0.0,0.659297669267853,0.004682131078293732,0.0027234739669261382,0.43793771541970045,0.9383923364285535
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,multi_subsequence_lof,-1,-1,125,0.9904397439631071,0.8845249727666814,0,0.16279069767441862,0.11377631072606742,0.10714285714285714,0.3387096774193548,0.3387096774193548,0.05185185185185185,0.3333333333333333,0.08974358974358973,0.9985441286834894,0.138881220604298,0.09086101948923303,0.3635703164461684,0.33342277353669103
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,hbos,-1,-1,125,0.6875941629776463,0.7179518809394011,0,0.0,0.0015999873167602116,0.0,0.0,0.0,0.0,0.0,0.0,0.7109160041438424,0.005710623059208272,0.0032596843119725195,0.49465542094976617,0.9661215142046665
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,torsk,-1,-1,125,0.9991964103537878,0.9988488875931194,0,0.0,0.11923076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.9994158937390502,0.7767165228362967,0.6926759592802779,0.49301909202434907,1.0
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,mstamp,-1,-1,125,0.989099317084431,0.9964639655927816,0,0.07492795389048991,0.1288363012184872,0.0392156862745098,0.8387096774193549,0.8387096774193549,0.022750980679911628,0.8704761904761905,0.044343001716381655,0.9500158161834522,0.3086201647079712,0.37287730815298403,0.6189834356974572,0.9858125741108236
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,deepnap,-1,-1,125,0.5072898952575339,0.5616421991095296,0,0.0,0.00034492631776198736,0.0,0.0,0.0,0.0,0.0,0.0,0.5207279634803558,0.0018146522477220065,0.0011096343043901964,0.44193144199536655,0.32018261011920585
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,iforest,-1,-1,125,0.661875388660983,0.6909955979152526,0,0.0,0.0009455038459645508,0.0,0.0,0.0,0.0,0.0,0.0,0.6864595485714573,0.00491848641503225,0.002844581806522528,0.4868236109183773,0.9340322919466981
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,gdn,-1,-1,125,0.49730118733864515,0.507331835271096,0,0.0,0.00030155321343957263,0.0,0.0,0.0,0.0,0.0,0.0,0.5075474823433681,0.0018828120078406888,0.0011069352820119028,0.3609786665864691,0.9136421524758737
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,deepant,-1,-1,125,0.23557618446168768,0.26811056224682095,0,0.0,0.0002000160494015522,0.0,0.0,0.0,0.0,0.0,0.0,0.25220315108607694,0.0011548748810472544,0.0006885205352875769,0.5240343264562212,0.8727655173989156
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,damp,-1,-1,125,0.4371546755539301,0.5210280298060118,0,0.0,0.0009115991478296924,0.0,0.0,0.0,0.0,0.0,0.0,0.47340495988934234,0.003076099177966223,0.001760783560202334,0.42355699961114857,0.9290128771927146
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,pcc,-1,-1,125,0.668031772076421,0.6988817881012693,0,0.0,0.0009406604944041106,0.0,0.0,0.0,0.0,0.0,0.0,0.6917627678743744,0.00528093214070869,0.003099470910109061,0.5102789299306946,0.37929595858545345
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,usad,-1,-1,125,0.6993268807201745,0.730154094045835,0,0.0,0.0008527805516330875,0.0,0.0,0.0,0.0,0.0,0.0,0.7185133359694381,0.00434446677377619,0.00255010594027917,0.4041589479929399,0.43888631183415777
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,if_lof,-1,-1,125,0.9081658705620276,0.6774027343257211,0,0.3169811320754717,0.3740381719559658,0.20689655172413793,0.6774193548387096,0.6774193548387096,0.19384615384615386,0.6666666666666666,0.300357568533969,0.980140070094725,0.6180549232430045,0.5384768984989593,0.5000023154837397,1.0
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,tanogan,-1,-1,125,0.49216239021606495,0.49000442348872514,0,0.0,0.00031155778894472364,0.0,0.0,0.0,0.0,0.0,0.0,0.4923611054230646,0.0009603686404708703,0.0005570040193279631,0.049945794780160396,0.03353353986217362
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,dae,-1,-1,125,0.3528900094379274,0.3876255497336015,0,0.0,0.00023852729648659552,0.0,0.0,0.0,0.0,0.0,0.0,0.36669886583311945,0.0013477441776266915,0.0008056584122038061,0.4140269712072467,0.6715415185066558
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,telemanom,-1,-1,125,0.6466650404947062,0.6497384985239362,0,0.0,0.0007789386333172999,0.0,0.0,0.0,0.0,0.0,0.0,0.6966368447970329,0.004422155489925266,0.00256745078170777,0.3984190930607614,0.8619679173083772
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,copod,-1,-1,125,0.5930333373970652,0.6279353852829492,0,0.0,0.000728803561721779,0.0,0.0,0.0,0.0,0.0,0.0,0.624900047094665,0.004083805994799527,0.002364326292214012,0.5560189945271334,0.6782179541593497
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,kmeans,-1,-1,125,0.36750390035104075,0.4331145965723151,0,0.0,0.0002703445074526522,0.0,0.0,0.0,0.0,0.0,0.0,0.4061819667235793,0.0013110676740673908,0.0007969155917633356,0.5197185653258923,0.9560156688945421
-,4-lotka_volterra-2-prey-2-predator-300-cooldown-short,cblof,-1,-1,125,0.3776358970783981,0.43181981807267555,0,0.0,0.0002617392002032927,0.0,0.0,0.0,0.0,0.0,0.0,0.41379846486872984,0.001422062963513821,0.0008291710585009614,0.4817633995211306,0.6429012975742975
